video_timestamp,system_timestamp,frame_number,nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
0.3333333333333333,2025-06-29T14:22:17.786737,10,126.9942,180.2053,0.45236155,121.64158,184.5344,0.55464464,119.9535,176.80267,0.50873274,125.48425,188.65025,0.5409957,122.88347,169.51906,0.5475805,163.7244,194.08478,0.6923928,154.14313,157.57594,0.6556659,199.05289,201.45071,0.37279153,166.4123,133.98248,0.34985775,232.00941,206.6046,0.43349212,159.7428,134.79909,0.5475424,263.48904,188.06776,0.53756374,262.8651,161.76398,0.6547748,304.40182,187.95856,0.568263,303.22318,162.79626,0.5224692,389.7076,189.1409,0.49921906,376.2323,164.83531,0.34054846
0.36666666666666664,2025-06-29T14:22:17.800225,11,139.21515,182.93904,0.70255333,130.9473,187.795,0.39610702,129.50578,179.79759,0.49101388,130.72282,191.45859,0.52987623,126.62323,171.87407,0.44250965,168.36026,193.46149,0.60183513,152.41942,157.95302,0.74808437,209.25597,202.1473,0.5214765,159.53477,130.83015,0.38603958,232.70018,206.18195,0.41675347,150.01233,141.13359,0.55661213,266.8388,185.68083,0.56508565,266.17303,162.26448,0.6159517,319.89014,186.64894,0.55959463,309.941,165.16522,0.54061854,396.62775,184.59657,0.52082264,374.62836,167.93512,0.3088343
0.4,2025-06-29T14:22:17.814287,12,141.09645,185.78107,0.58836544,135.09021,190.33873,0.5439876,131.86746,182.18365,0.61629486,136.03326,193.91113,0.48051462,129.9975,174.45268,0.4925269,173.5516,195.2878,0.6391399,156.69725,160.13919,0.70851237,213.58481,200.00084,0.4282444,154.79872,127.383415,0.3526587,249.25613,200.29518,0.49595734,149.3525,144.78876,0.5555542,267.2836,185.52972,0.5594261,262.55875,162.50444,0.65063596,319.32556,187.3051,0.4993267,308.73334,167.41992,0.3933262,401.99774,183.11594,0.3777928,380.08447,167.63556,0.30940273
0.43333333333333335,2025-06-29T14:22:17.828326,13,148.15045,185.10728,0.56645787,141.1059,190.23349,0.630971,137.68787,181.36009,0.6109269,145.31473,194.33852,0.38627017,136.073,173.35698,0.4274586,182.45943,198.13783,0.7564092,157.9965,159.91058,0.59662056,237.13966,195.44283,0.42878953,153.0924,135.8785,0.45044237,264.15402,196.36108,0.48464668,146.77475,151.93182,0.478146,294.07196,188.87389,0.6082931,289.67938,164.25264,0.69799525,318.9668,186.2801,0.34112552,316.30933,172.27467,0.2623752,406.83823,185.82756,0.5487164,386.57556,170.00662,0.28401348
0.4666666666666667,2025-06-29T14:22:17.841962,14,160.36699,188.76076,0.44312602,154.742,193.3479,0.52376336,149.85503,184.95387,0.48044425,158.01627,194.65852,0.4208525,146.8573,176.09688,0.47074857,191.54614,196.53316,0.6941864,165.03934,162.93027,0.64020824,245.49263,192.76474,0.34073442,157.05481,141.62276,0.5938453,258.57642,190.88794,0.21307746,141.34239,158.30122,0.54350907,301.65866,188.10103,0.6330537,294.83502,162.23123,0.5973197,387.59576,191.35196,0.40423083,325.9693,163.5616,0.4401017,402.71936,189.4316,0.5154602,370.24213,165.10378,0.32379484
0.5,2025-06-29T14:22:17.855677,15,166.39922,188.55685,0.67100376,159.21606,194.52579,0.54969037,154.719,185.07019,0.3652665,164.38713,196.42563,0.5407152,153.77525,176.39935,0.46774524,202.85101,198.57904,0.6809623,172.47836,165.41783,0.58740944,281.27173,190.83014,0.30583563,156.35117,150.15042,0.57284296,300.3355,184.31592,0.24121311,144.20837,161.88052,0.39969456,313.49097,187.90175,0.6235053,307.07205,160.97575,0.6475212,361.93915,188.21147,0.2166378,341.1107,163.77571,0.53557503,406.22308,188.44965,0.505432,373.5296,164.33821,0.27557042
0.5333333333333333,2025-06-29T14:22:17.871447,16,171.97281,189.0006,0.57056564,166.45404,194.56052,0.5014377,159.82661,185.33963,0.56538016,172.14465,198.453,0.51947623,161.98407,177.53099,0.53249717,213.47363,200.92587,0.5952666,184.10347,167.73949,0.5105661,295.48462,194.69388,0.5041344,164.08952,157.40977,0.39021578,333.6232,183.33954,0.21403837,149.06602,168.70393,0.47089306,321.30966,189.05325,0.5892123,317.42947,163.32137,0.66263294,333.88116,187.77046,0.3559952,331.63202,164.50531,0.48575506,404.40656,187.98727,0.5100187,372.02136,165.55804,0.32292256
0.5666666666666667,2025-06-29T14:22:17.887326,17,184.41852,190.73354,0.6590222,175.94131,195.67346,0.51714176,169.18857,186.64223,0.46597064,178.181,200.50726,0.6375499,166.68623,179.10303,0.46210608,217.88815,200.90329,0.5803541,187.15538,165.8231,0.52659726,284.44647,195.70053,0.5692875,169.39941,160.49887,0.39692596,290.2232,193.38483,0.27582675,161.11647,171.61354,0.44133475,319.7851,189.92336,0.5045671,318.98257,162.47849,0.6375757,312.09717,189.34535,0.3048364,320.13638,165.6358,0.39144284,405.1443,187.48438,0.4301409,375.15732,166.61896,0.264048
0.6,2025-06-29T14:22:17.901649,18,189.8794,191.38385,0.59860694,182.53134,197.00969,0.54739,175.89369,187.0819,0.34599128,186.92445,202.87141,0.4266259,171.64816,179.91351,0.46559525,225.39182,202.8233,0.54314995,186.5303,166.49255,0.56156087,298.45563,198.50934,0.6173264,209.50853,161.84848,0.27385792,295.42722,194.62517,0.30074438,177.94705,170.396,0.4560014,315.9597,189.82448,0.49525544,315.67807,162.90894,0.5636538,308.35815,191.87349,0.32041052,317.5607,163.76724,0.4577079,400.2932,187.2816,0.39658424,381.96185,166.29858,0.29981536
0.6333333333333333,2025-06-29T14:22:17.915034,19,199.14172,192.4069,0.38140485,192.8267,199.04253,0.5972155,185.85233,188.42967,0.51292294,192.58105,202.85109,0.51236683,176.27597,179.93007,0.3522239,225.06946,205.49823,0.57555765,188.66898,167.18877,0.53007257,292.5167,198.81761,0.45684102,227.72305,160.79266,0.2659337,285.7971,198.82845,0.18051279,189.46594,172.57202,0.4453967,320.1027,190.59792,0.46637806,319.2469,164.23468,0.59793,306.59662,195.91692,0.3422143,319.83176,164.00043,0.42569667,404.48883,187.63617,0.5157803,378.03012,165.78969,0.35562792
0.6666666666666666,2025-06-29T14:22:17.928791,20,205.5899,193.19666,0.40094778,198.9363,200.79845,0.49755925,192.00848,190.8544,0.49145758,197.77097,203.32133,0.42381293,182.28874,182.82047,0.55644774,230.78926,207.312,0.62551826,195.58804,166.99773,0.6365037,292.06744,201.29283,0.48388767,252.82483,160.28365,0.31789225,293.75082,201.2382,0.29173934,206.20099,175.84625,0.26411897,319.59882,190.71844,0.4618025,319.81494,162.96016,0.55270684,293.84793,199.25117,0.4247263,303.04135,175.46791,0.22156943,410.26642,187.83748,0.60889506,380.5799,165.3629,0.28719732
0.7,2025-06-29T14:22:17.942177,21,211.38364,198.24971,0.5773314,205.06372,202.40855,0.44744796,195.02672,194.31377,0.39645752,203.69743,205.56639,0.5484278,187.42444,187.18517,0.5096601,241.58186,207.28442,0.4848152,203.516,168.22513,0.6057541,304.3918,203.84335,0.32136732,269.00266,161.42169,0.3419791,312.2308,210.50749,0.31110793,213.2432,178.7222,0.40679318,323.19855,190.67938,0.6143446,315.3418,164.07726,0.55636597,331.1142,189.90619,0.23789816,315.7318,163.08191,0.3813719,409.82324,188.72383,0.6611788,388.25903,168.39447,0.35969788
0.7333333333333333,2025-06-29T14:22:17.961919,22,210.89764,197.72195,0.5429619,205.57039,202.3855,0.5494692,194.82817,193.9538,0.40759486,206.28294,205.05376,0.5598203,188.9671,187.13719,0.5360294,241.99226,206.7527,0.4352492,205.41403,169.22395,0.60825807,286.59604,212.53722,0.5051211,262.38773,160.41983,0.3302154,314.32135,221.53401,0.47797182,215.63309,181.99586,0.4003343,320.50024,187.28645,0.59441686,315.61148,161.95927,0.5970128,321.1818,190.69897,0.25041962,319.58218,162.3177,0.38331252,402.9723,187.06802,0.49787885,389.38037,162.90883,0.37821874
0.7666666666666667,2025-06-29T14:22:17.975882,23,218.97368,201.31639,0.60489714,211.45435,204.92836,0.5904295,205.10292,196.13206,0.43716976,211.12221,206.12952,0.47262782,198.16632,187.48628,0.45232892,244.38373,209.88367,0.5802237,218.61794,167.07756,0.71664125,284.26855,216.48639,0.45131662,263.6276,158.98212,0.43266767,318.2213,224.6508,0.50552213,225.22353,180.31818,0.41558564,323.694,187.44127,0.63463724,320.80316,161.17563,0.5923647,372.1747,182.27194,0.34306777,364.83566,159.1338,0.36471012,401.20816,186.70197,0.58078414,386.6565,162.9744,0.40447834
0.8,2025-06-29T14:22:17.988153,24,217.608,201.6362,0.52343214,210.18488,205.12535,0.5673813,205.25444,196.49768,0.55977046,209.69473,206.32109,0.58528215,199.96048,186.80249,0.39466226,241.70555,209.43143,0.5466779,219.09026,166.43706,0.7197564,283.73822,218.37608,0.5543095,258.1222,158.8084,0.33187282,324.0844,232.604,0.61624825,229.20135,181.68307,0.47013977,324.68048,187.38487,0.6578772,323.96198,161.21397,0.6202023,340.88425,187.52051,0.34215507,334.6247,161.46394,0.38000202,399.62427,188.27248,0.6349502,385.11276,162.61267,0.43349442
0.8333333333333334,2025-06-29T14:22:18.001528,25,220.93063,198.63713,0.5813459,214.09863,203.78825,0.42690337,207.16824,195.10759,0.50583684,210.29184,205.86087,0.6017641,199.757,186.65813,0.42676884,242.56346,209.85477,0.6039261,220.36072,168.06725,0.7629856,282.9402,223.39934,0.62586004,260.47565,155.60275,0.32984847,327.95963,238.5997,0.5411031,230.94597,177.75735,0.3940651,325.63022,189.54518,0.69649756,322.7275,162.6749,0.64437616,334.57797,192.34756,0.24893154,333.2097,156.52477,0.35589615,403.58188,187.6526,0.6738903,383.72162,157.4556,0.5519735
0.8666666666666667,2025-06-29T14:22:18.016225,26,223.43555,194.9036,0.40695122,218.2497,201.0852,0.37786433,211.95168,193.26704,0.3986157,212.03287,204.73053,0.5565046,200.62096,185.24258,0.5229901,241.04445,209.03891,0.59118515,219.10754,166.18279,0.71979827,283.39703,224.95322,0.6253363,257.9469,153.41936,0.47395834,326.92032,241.36534,0.7029,228.52557,172.26625,0.37429583,321.8421,189.28333,0.67700666,319.351,162.98312,0.6486008,323.403,193.72098,0.27807534,331.6275,157.36069,0.41269946,401.3224,187.67221,0.68936175,380.6288,159.81769,0.48794106
0.9,2025-06-29T14:22:18.028147,27,220.389,194.20776,0.39600876,215.34622,200.0607,0.42264837,209.37671,191.49483,0.58143306,211.49066,202.72105,0.5046644,199.60553,183.33461,0.56493974,237.04506,206.84462,0.48082823,220.8236,163.87311,0.6255555,280.67548,227.7385,0.57965595,264.08087,154.44846,0.47424948,326.8228,247.31589,0.78839606,303.28665,162.6334,0.14543809,319.26312,187.90475,0.66037613,315.51013,161.84702,0.69223493,305.62607,196.06038,0.4156443,311.74014,159.40387,0.5074823,399.16083,187.51443,0.72905463,385.73096,162.27423,0.6123739
0.9333333333333333,2025-06-29T14:22:18.041773,28,224.7573,191.98428,0.46448445,218.28163,196.16106,0.5008255,214.81335,190.01584,0.43236518,211.98845,198.35619,0.4933531,201.60019,181.43214,0.51334065,235.48846,202.78946,0.62955534,217.01515,163.55672,0.5885551,277.17047,227.2304,0.6108508,254.82857,157.18872,0.3878458,320.77222,253.14825,0.7795483,235.77377,167.20155,0.34735566,326.57867,186.19493,0.6011292,327.15417,162.70789,0.6799665,292.11392,204.16206,0.5280892,282.85895,159.08719,0.29077664,402.88373,188.03113,0.6084397,392.19266,169.26149,0.40433812
0.9666666666666667,2025-06-29T14:22:18.053971,29,225.50713,186.17603,0.31232065,219.17844,191.55942,0.49117583,216.25893,185.18506,0.55255723,211.882,195.08376,0.4675849,204.07431,179.6795,0.5491651,233.95123,201.3054,0.5556376,221.20583,161.25188,0.743689,268.44385,222.8753,0.62545484,271.72513,155.86952,0.27171722,307.99222,253.20857,0.72134066,230.46417,168.52362,0.23667713,321.32965,184.84326,0.56794,323.582,161.36882,0.6164112,302.75024,201.27107,0.51402175,319.13324,158.33664,0.41315535,404.4525,187.19276,0.5620942,391.70947,170.80264,0.36339813
1.0,2025-06-29T14:22:18.067607,30,225.5722,187.1363,0.40276188,219.08241,192.27684,0.5555513,215.57785,184.23734,0.5275864,211.43832,195.26782,0.53774667,203.71353,175.09485,0.5543602,236.96777,201.38219,0.67800915,211.18675,160.21289,0.58758324,266.40378,227.84743,0.66958743,230.6777,153.76645,0.3553291,305.37,262.57776,0.68746495,216.169,164.13351,0.44427922,324.25687,185.08224,0.65587276,322.3783,160.78345,0.6326689,303.06012,201.06178,0.6424521,315.2117,159.47925,0.5031832,408.805,187.20723,0.6896059,387.3911,167.44795,0.48502725
1.0333333333333334,2025-06-29T14:22:18.080828,31,222.01495,187.27638,0.5788962,215.1102,190.44556,0.55812025,210.98386,182.49475,0.5337381,209.89255,193.62498,0.4306575,201.68271,174.27258,0.6067374,231.68068,200.72223,0.6547401,205.81415,159.44899,0.6805139,259.77258,229.80103,0.7122391,224.45976,144.11285,0.40306526,293.84268,262.39526,0.702594,220.66483,159.90724,0.41383505,314.18018,183.69089,0.6308968,313.47766,159.25978,0.62987006,305.7656,200.30951,0.6756498,331.70233,159.01302,0.6160153,404.52142,187.83179,0.6017841,380.3085,168.49178,0.4793257
1.0666666666666667,2025-06-29T14:22:18.098035,32,223.79271,185.35811,0.5462748,216.27869,190.02591,0.5924247,213.14145,182.45518,0.5759581,211.34811,194.13136,0.4407049,201.29163,174.25745,0.49216622,233.62912,200.49603,0.6827464,211.64885,158.01363,0.54395485,256.9849,231.07898,0.6710863,224.07959,142.94095,0.40686002,289.5586,265.9005,0.65953207,224.16855,152.51971,0.41799432,310.8441,182.99171,0.6536319,310.5982,160.38867,0.6435422,306.6498,198.83948,0.64805365,326.2532,159.66809,0.55565834,405.43878,187.79984,0.5785854,378.82166,167.6289,0.49451953
1.1,2025-06-29T14:22:18.111992,33,219.63943,185.4732,0.658832,209.70703,190.1845,0.5916186,207.7317,181.18108,0.56679296,206.55968,194.79926,0.62576956,201.00677,173.88326,0.57772976,232.45837,201.7124,0.73583275,219.79605,157.84521,0.77225375,253.32106,230.00328,0.55357283,226.1517,133.57321,0.43183765,273.85413,262.501,0.44688907,219.73006,140.34381,0.47184032,316.02734,184.71352,0.62933403,317.20273,161.94293,0.7018666,303.19128,199.96104,0.6313234,325.20197,158.73431,0.48827907,409.62997,185.79094,0.60343474,381.9912,166.08992,0.55280215
1.1333333333333333,2025-06-29T14:22:18.125299,34,221.45628,184.37805,0.76826966,211.30402,189.4904,0.5251714,209.31267,180.62648,0.57669866,205.74934,194.10233,0.56727886,200.20912,173.41707,0.5366942,230.13756,201.42905,0.72581387,217.77515,156.0903,0.78487456,249.60043,230.75706,0.6531933,229.24179,132.7073,0.44302335,273.89447,266.27805,0.67005914,218.95705,130.67764,0.4509937,313.37775,185.19812,0.6960969,314.25952,162.73772,0.72168845,316.71356,198.90547,0.5065478,341.17438,163.23094,0.42033368,405.1082,188.25679,0.5946846,380.76602,167.69374,0.545744
1.1666666666666667,2025-06-29T14:22:18.138694,35,220.61308,183.02672,0.75531644,210.46298,188.51541,0.47895858,208.30722,179.33043,0.46498278,204.92844,192.87863,0.68589324,199.5578,171.42369,0.6162497,230.08377,201.35017,0.71549493,220.13809,154.24962,0.7260548,246.98566,230.45866,0.60904664,228.71468,127.12621,0.58713204,264.751,267.42505,0.62529147,221.0513,110.17153,0.6802421,314.98145,188.41501,0.74525446,316.6317,162.98198,0.7749895,354.5068,194.8775,0.3224442,364.17566,162.27342,0.4454732,410.1816,187.74283,0.66592634,382.37827,167.30655,0.44341302
1.2,2025-06-29T14:22:18.153419,36,218.9313,181.13202,0.72924376,209.44246,187.62576,0.58529985,206.77116,178.9887,0.5535264,202.73224,191.69421,0.72012544,198.61137,170.76775,0.5256198,228.98547,200.7134,0.7285203,218.55757,153.90384,0.75413716,244.44182,232.75919,0.71984065,229.08461,123.898636,0.665162,259.05948,267.96365,0.69894314,219.11374,102.706314,0.75152653,315.33942,187.66855,0.72634655,316.77106,162.91168,0.76802814,346.31628,193.70259,0.33048934,342.3097,161.68324,0.48980334,407.56494,187.52768,0.5336304,379.21817,167.24019,0.47760725
1.2333333333333334,2025-06-29T14:22:18.169234,37,218.6977,181.0177,0.71180654,208.97736,187.36642,0.59413534,207.18996,178.91885,0.5630477,202.15527,190.77763,0.73625904,199.85309,170.41257,0.5331359,229.16476,199.47331,0.7094914,218.731,154.18303,0.88869965,240.73581,229.48285,0.6444129,226.90219,117.77722,0.61686796,253.79498,264.57288,0.60744774,216.14331,92.40629,0.7569965,319.53268,188.09564,0.6774743,317.59702,163.46973,0.7626365,313.84964,197.16718,0.46465126,327.53766,158.89127,0.44838297,408.80273,187.74466,0.50718355,374.47665,166.68271,0.383807
1.2666666666666666,2025-06-29T14:22:18.183350,38,219.10565,177.44241,0.47792038,209.51108,183.45511,0.6391197,207.99332,174.84424,0.67214674,203.74237,188.2745,0.6631336,200.61156,168.53017,0.63498473,230.30075,200.05173,0.8300479,221.75162,153.6805,0.86793983,239.74225,228.59128,0.5329508,228.40294,116.26039,0.7151985,247.30301,260.43173,0.7161864,223.84583,90.04534,0.7532567,319.49377,188.21333,0.6936558,319.53546,164.63426,0.7387351,354.8172,192.36661,0.3975663,357.10712,160.9611,0.49483013,406.5243,187.30542,0.5372604,362.95728,161.2096,0.37435
1.3,2025-06-29T14:22:18.199457,39,217.94395,177.45755,0.4949388,208.31331,183.32437,0.7114774,207.44394,174.82487,0.66900134,203.48224,187.26666,0.57892907,201.43527,167.87056,0.672448,230.79953,198.166,0.83895594,224.70508,152.11528,0.7918208,234.76147,228.4552,0.61560893,227.80104,113.275566,0.78709275,235.76521,259.47025,0.51178825,223.88084,82.51965,0.6483078,320.14893,188.0778,0.7212683,318.66827,163.85318,0.7315049,375.1383,191.18468,0.47443476,359.05807,159.33385,0.46420506,405.60867,187.47229,0.5324188,367.44495,162.46632,0.4001327
1.3333333333333333,2025-06-29T14:22:18.212787,40,222.31949,176.20216,0.7325217,213.41467,180.40549,0.41611308,211.19882,172.55786,0.5795245,206.49368,186.02573,0.6747132,203.4636,165.82689,0.6644881,231.50922,195.89224,0.8112615,225.59334,150.4935,0.8141393,231.65695,230.82713,0.7240868,230.16507,112.01855,0.8481833,233.01868,258.22107,0.5747883,226.90231,82.477486,0.5599149,318.98898,187.84576,0.70750225,318.05884,164.29527,0.71532005,379.27393,189.27942,0.39719594,369.58707,161.98384,0.5421504,406.02997,186.3263,0.43638209,370.0298,163.55247,0.39010352
1.3666666666666667,2025-06-29T14:22:18.226383,41,221.04355,175.25333,0.76529694,211.72534,180.60733,0.6392865,210.27748,171.61055,0.6058998,207.87737,184.68648,0.71572185,205.346,165.3213,0.61273897,232.26361,194.63895,0.7911384,227.76587,150.32645,0.817683,229.01617,229.39946,0.66618514,232.59381,111.9933,0.8316001,227.58644,256.7424,0.49439478,225.11258,82.74166,0.5850338,319.41913,187.67316,0.7279128,318.81757,164.06099,0.7404359,378.0227,187.96191,0.3934733,370.34247,162.92274,0.54879826,411.78683,187.44264,0.62164646,369.63806,164.34337,0.350712
1.4,2025-06-29T14:22:18.240325,42,223.99626,174.8695,0.6840808,215.43288,178.84642,0.45991135,215.35031,171.22816,0.5599287,208.56622,183.45923,0.77716535,209.00464,163.58763,0.68325907,233.17648,194.31693,0.7752536,230.59888,149.16641,0.80392945,228.44833,235.25716,0.7297047,238.33305,119.784966,0.6806221,221.41609,261.2813,0.60237396,232.89655,86.36588,0.53780586,315.64886,187.05975,0.74083203,317.58136,164.32332,0.7920019,372.81903,190.42345,0.45462722,361.44424,163.70328,0.4605128,411.03882,188.96124,0.7145717,378.9029,169.34013,0.38237384
1.4333333333333333,2025-06-29T14:22:18.253750,43,230.2789,173.38979,0.6473295,220.88538,178.69727,0.5339755,220.98605,170.52484,0.66645765,211.73471,181.76137,0.53315425,213.6978,162.93341,0.588194,233.77429,193.75441,0.5137612,236.35048,148.0339,0.6904886,230.65079,230.57541,0.7117164,243.66116,113.14556,0.7359492,222.37465,258.1441,0.568218,244.48454,84.383575,0.682624,320.30698,188.45619,0.7331438,322.06323,164.10051,0.7756732,372.8981,190.62009,0.5100002,367.7273,161.7914,0.32274076,412.6187,190.15381,0.49458647,370.99658,168.19257,0.41954005
